id,word,polarity,joy,fear,sadness,anger,surprise,disgust,one_word,word_variation,no_variation,sentiment
3930,complication,negative,0,1,1,0,0,0,1,0,1,-1
3931,complice,positive,0,0,0,0,0,0,1,0,1,1
3932,complicité,positive,0,0,0,0,0,0,1,0,1,1
3933,compliment,positive,0,0,0,0,1,0,1,0,1,1
3934,complimenter,positive,0,0,0,0,1,0,1,0,1,1
3935,compliquer,negative,0,1,1,0,0,1,1,0,1,-1
3936,complot,negative,0,1,1,1,1,0,1,0,1,-1
3937,comportement,positive,0,0,0,0,0,0,1,0,1,1
3938,comporter,positive,0,0,0,0,0,0,1,0,1,1
3939,composant,positive,0,0,0,0,0,0,1,0,1,1
3940,composante,positive,0,0,0,0,0,0,1,0,1,1
3941,composer,negative,0,0,0,0,0,0,1,0,1,-1
3944,composite,positive,0,0,0,0,0,0,1,0,1,1
3945,composition,positive,0,0,0,0,0,0,1,0,1,1
3946,compost,negative,0,0,0,0,0,1,1,0,1,-1
3947,composter,negative,0,0,0,0,0,1,1,0,1,-1
3948,compréhensif,positive,0,0,0,0,0,0,1,0,1,1
3949,compréhension,positive,0,0,0,0,0,0,1,0,1,1
3950,comprendre,positive,0,0,0,0,0,0,1,0,1,1
3951,compresser,negative,0,0,0,1,0,0,1,0,1,-1
3952,compressible,negative,0,1,1,0,0,0,1,0,1,-1
3953,comprimer,negative,0,1,1,0,0,0,1,0,1,-1
3954,compromettre,positive,0,0,0,0,0,0,1,0,1,1
3955,comptabilité,positive,0,0,0,0,0,0,1,0,1,1
3956,comptable,positive,0,0,0,0,0,0,1,0,1,1
3960,compter,positive,0,0,0,0,0,0,1,0,1,1
3962,compte,positive,0,0,0,0,0,0,1,0,1,1
3964,comptoir,negative,0,0,0,0,0,0,1,0,1,-1
3965,compulsion,negative,0,1,0,1,0,0,1,0,1,-1
3966,comte,positive,0,0,0,0,0,0,1,0,1,1
3967,comté,positive,0,0,0,0,0,0,1,0,1,1
3968,con,negative,0,0,0,1,0,1,1,0,1,-1
3969,concaténation,positive,0,0,0,0,0,0,1,0,1,1
3970,concave,positive,0,0,0,0,0,0,1,0,1,1
3971,concentration,positive,0,0,0,0,0,0,1,0,1,1
3972,concentrer,positive,0,0,0,0,0,0,1,0,1,1
3973,concentrique,positive,0,0,0,0,0,0,1,0,1,1
3974,concepteur,positive,0,0,0,0,0,0,1,0,1,1
3975,conception,positive,0,0,0,0,0,0,1,0,1,1
3976,concerner,negative,0,1,1,0,0,0,1,0,1,-1
3977,concert,positive,1,0,0,0,0,0,1,0,1,1
3978,concession,positive,0,0,0,0,0,0,1,0,1,1
3979,concessionnaire,positive,0,0,0,0,0,0,1,0,1,1
3980,concevable,positive,0,0,0,0,0,0,1,0,1,1
3981,concierge,positive,0,0,0,0,0,1,1,0,1,1
3982,conciliation,positive,0,0,0,0,0,0,1,0,1,1
3983,concis,positive,0,0,0,0,0,0,1,0,1,1
3984,concision,positive,0,0,0,0,0,0,1,0,1,1
3985,conclave,positive,0,0,0,0,0,0,1,0,1,1
3986,conclure,positive,0,0,0,0,0,0,1,0,1,1
3987,conclusion,positive,0,0,0,0,0,0,1,0,1,1
3988,concoction,positive,0,0,0,0,0,0,1,0,1,1
3989,concomitance,positive,0,0,0,0,0,0,1,0,1,1
3990,concomitant,positive,0,0,0,0,0,0,1,0,1,1
3991,concordance,positive,0,0,0,0,0,0,1,0,1,1
3992,concorder,positive,0,0,0,0,0,0,1,0,1,1
3993,concourir,positive,0,0,0,0,0,0,1,0,1,1
3994,concours,negative,0,1,0,1,0,0,1,0,1,-1
3995,concrétiser,positive,0,0,0,0,0,0,1,0,1,1
3996,concubinage,positive,0,0,0,0,0,0,1,0,1,1
3997,concurrence,negative,0,0,0,1,0,0,1,0,1,-1
3998,condamnation,negative,0,1,1,1,0,1,1,0,1,-1
3999,condamner,negative,0,1,1,0,0,0,1,0,1,-1
4000,condensation,positive,0,0,0,0,0,0,1,0,1,1
4001,condenser,positive,0,0,0,0,0,0,1,0,1,1
4002,condescendance,negative,0,0,1,1,0,1,1,0,1,-1
4003,condescendre,negative,0,0,0,0,0,1,1,0,1,-1
4004,condescendant,negative,0,0,0,0,0,1,1,0,1,-1
4005,condiment,positive,1,0,0,0,0,0,1,0,1,1
4007,conditionner,negative,0,0,0,0,0,0,1,0,1,-1
4008,condition,positive,0,0,0,0,0,0,1,0,1,1
4009,condoléance,positive,0,0,1,0,0,0,1,0,1,1
4010,conducteur,positive,0,0,0,0,0,0,1,0,1,1
4011,conduction,positive,0,0,0,0,0,0,1,0,1,1
4012,conductivité,positive,0,0,0,0,0,0,1,0,1,1
4013,conduire,positive,0,0,0,0,0,0,1,0,1,1
4015,cône,positive,0,0,0,0,0,0,1,0,1,1
4016,confectionner,positive,0,0,0,0,0,0,1,0,1,1
4017,confédération,positive,0,0,0,0,0,0,1,0,1,1
4018,confédérer,positive,0,0,0,0,0,0,1,0,1,1
4019,conférence,positive,0,0,0,0,0,0,1,0,1,1
4020,conférencier,positive,0,0,0,0,0,0,1,0,1,1
4021,conférer,positive,0,0,0,0,0,0,1,0,1,1
4022,confessionnal,positive,0,1,0,0,0,0,1,0,1,1
4023,confession,positive,0,0,0,0,0,0,1,0,1,1
4024,confiance,positive,0,1,0,0,0,0,1,0,1,1
4025,confier,positive,0,0,0,0,0,0,1,0,1,1
4026,confiant,positive,0,0,0,0,0,0,1,0,1,1
4027,confidentiellement,positive,0,0,0,0,0,0,1,0,1,1
4028,configuration,positive,0,0,0,0,0,0,1,0,1,1
4029,confiner,negative,0,1,1,1,0,1,1,0,1,-1
4030,confins,positive,0,0,0,0,0,0,1,0,1,1
4031,confirmation,positive,0,0,0,0,0,0,1,0,1,1
4032,confirmer,positive,0,0,0,0,0,0,1,0,1,1
4033,confire,positive,0,0,0,0,0,0,1,0,1,1
4034,confiscation,negative,0,1,1,0,0,0,1,0,1,-1
4035,confisquer,negative,0,0,1,1,0,0,1,0,1,-1
4036,confiture,positive,0,0,0,0,0,0,1,0,1,1
4037,conflagration,negative,0,1,0,1,1,0,1,0,1,-1
4038,conflictuel,negative,0,0,0,1,0,1,1,0,1,-1
4039,confluence,positive,0,0,0,0,0,0,1,0,1,1
4040,confluent,positive,0,0,0,0,0,0,1,0,1,1
4041,confondre,negative,0,1,0,0,1,0,1,0,1,-1
4042,conformation,positive,0,0,0,0,0,0,1,0,1,1
4043,conforme,positive,0,0,0,0,0,0,1,0,1,1
4044,conformité,positive,0,0,0,0,0,0,1,0,1,1
4045,confort,positive,0,0,0,0,0,0,1,0,1,1
4046,confortable,positive,1,0,0,0,0,0,1,0,1,1
4047,conforter,positive,0,0,0,0,0,0,1,0,1,1
4048,confraternel,positive,0,0,0,0,0,0,1,0,1,1
4049,confrère,positive,0,0,0,0,0,0,1,0,1,1
4050,confrérie,positive,0,0,0,0,0,0,1,0,1,1
4051,confrontation,negative,0,1,0,1,0,0,1,0,1,-1
4052,confronter,negative,0,0,0,1,0,0,1,0,1,-1
4053,confusion,negative,0,1,1,1,1,0,1,0,1,-1
4054,congédier,negative,0,1,1,1,0,0,1,0,1,-1
4055,congélateur,positive,0,0,0,0,0,0,1,0,1,1
4056,congélation,negative,0,0,0,0,0,0,1,0,1,-1
4057,congeler,negative,0,0,0,0,0,0,1,0,1,-1
4058,congénital,negative,0,1,0,0,0,0,1,0,1,-1
4059,congé,positive,1,0,0,0,0,0,1,0,1,1
4060,congestion,negative,0,0,0,1,0,0,1,0,1,-1
4061,conglomérat,positive,0,0,0,0,0,0,1,0,1,1
4062,conglomérer,positive,0,0,0,0,0,0,1,0,1,1
4063,congratulateur,positive,1,0,0,0,0,0,1,0,1,1
4064,congrégation,positive,0,0,0,0,0,0,1,0,1,1
4065,congrès,positive,0,0,0,0,0,1,1,0,1,1
4066,congruence,positive,0,0,0,0,0,0,1,0,1,1
4067,conique,positive,0,0,0,0,0,0,1,0,1,1
4068,conjecturer,positive,0,0,0,0,0,0,1,0,1,1
4069,conjoindre,positive,0,0,0,0,0,0,1,0,1,1
4070,conjointement,positive,0,0,0,0,0,0,1,0,1,1
4071,conjonctif,positive,0,0,0,0,0,0,1,0,1,1
4072,conjonction,positive,0,0,0,0,0,0,1,0,1,1
4073,conjonctive,positive,0,0,0,0,0,0,1,0,1,1
4074,conjoncture,positive,0,0,0,0,0,0,1,0,1,1
4075,conjugaison,positive,0,0,0,0,0,0,1,0,1,1
4076,conjugal,positive,0,0,0,0,0,0,1,0,1,1
4077,conjuguer,positive,0,0,0,0,0,0,1,0,1,1
4078,connaissance,positive,0,0,0,0,0,0,1,0,1,1
4079,connard,negative,0,0,0,1,0,1,1,0,1,-1
4080,connerie,negative,0,0,0,1,0,1,1,0,1,-1
4081,connexion,positive,0,0,0,0,0,0,1,0,1,1
4083,conquérir,positive,1,0,0,0,0,0,1,0,1,1
4084,conquête,negative,0,1,0,1,0,0,1,0,1,-1
4085,consacrer,positive,0,0,0,0,0,0,1,0,1,1
4086,consanguin,negative,0,1,1,0,0,1,1,0,1,-1
4087,consciemment,positive,0,0,0,0,0,0,1,0,1,1
4088,conscience,positive,0,0,0,0,0,0,1,0,1,1
4089,conscient,positive,0,0,0,0,0,0,1,0,1,1
4090,conscription,negative,0,1,0,0,0,0,1,0,1,-1
4091,consécration,positive,0,0,1,0,0,0,1,0,1,1
4092,conseil,positive,0,0,0,0,0,0,1,0,1,1
4093,consentir,positive,0,0,0,0,0,0,1,0,1,1
4094,consentant,positive,0,0,0,0,0,0,1,0,1,1
4095,conséquence,positive,0,0,0,0,0,0,1,0,1,1
4096,conserver,positive,0,0,0,0,0,0,1,0,1,1
4097,conservatisme,negative,0,0,0,0,0,0,1,0,1,-1
4098,conservatoire,positive,0,0,0,0,0,0,1,0,1,1
4099,considérable,positive,1,0,0,0,0,0,1,0,1,1
4100,considérablement,positive,1,0,0,0,0,0,1,0,1,1
4101,considérer,positive,0,0,0,0,0,0,1,0,1,1
4102,consignataire,positive,0,0,0,0,0,0,1,0,1,1
4103,consignation,positive,0,0,0,0,0,0,1,0,1,1
4104,consigner,negative,0,1,1,0,0,0,1,0,1,-1
4105,consistance,positive,0,0,0,0,0,0,1,0,1,1
4106,consolation,positive,0,0,0,0,0,0,1,0,1,1
4107,console,positive,0,0,1,0,0,0,1,0,1,1
4108,consoler,positive,0,0,1,0,0,0,1,0,1,1
4109,consolidation,positive,0,0,0,0,0,0,1,0,1,1
4110,consolider,positive,0,0,0,0,0,0,1,0,1,1
4111,consommer,positive,0,0,0,0,0,0,1,0,1,1
4112,consommation,positive,0,0,0,0,0,0,1,0,1,1
4113,consonne,positive,0,0,0,0,0,0,1,0,1,1
4114,consort,positive,0,0,0,0,0,0,1,0,1,1
4115,constable,positive,0,0,0,0,0,0,1,0,1,1
4116,constance,positive,0,0,0,0,0,0,1,0,1,1
4117,constant,positive,0,0,0,0,1,0,1,0,1,1
4118,constater,positive,0,0,0,0,0,0,1,0,1,1
4119,constellation,positive,0,0,0,0,0,0,1,0,1,1
4120,constipation,negative,0,0,0,0,0,1,1,0,1,-1
4121,constituant,positive,0,1,0,0,0,0,1,0,1,1
4122,constituer,positive,0,0,0,0,0,0,1,0,1,1
4123,constitution,positive,0,0,0,0,0,0,1,0,1,1
4124,constitutionnalité,positive,0,0,0,0,0,0,1,0,1,1
4125,constructeur,positive,0,0,0,0,0,0,1,0,1,1
4126,construction,positive,0,0,0,0,0,0,1,0,1,1
4127,construire,positive,0,0,0,0,0,0,1,0,1,1
4128,consul,positive,0,0,0,0,0,0,1,0,1,1
4129,consultation,positive,0,0,0,0,0,0,1,0,1,1
4130,consulter,positive,0,0,0,0,0,0,1,0,1,1
4131,consumation,negative,0,1,1,0,0,0,1,0,1,-1
4132,contact,positive,0,0,0,0,0,0,1,0,1,1
4133,contacter,positive,0,0,0,0,0,0,1,0,1,1
4134,contagion,negative,0,1,0,0,0,1,1,0,1,-1
4135,contamination,negative,0,1,0,0,0,1,1,0,1,-1
4136,contaminer,negative,0,1,1,0,0,1,1,0,1,-1
4137,contemplatif,positive,0,0,0,0,0,0,1,0,1,1
4138,contemplation,positive,1,0,0,0,0,0,1,0,1,1
4139,contempler,positive,0,0,0,0,0,0,1,0,1,1
4140,contenance,positive,0,0,0,0,0,0,1,0,1,1
4141,contentement,positive,0,0,0,0,0,0,1,0,1,1
4142,contenter,positive,0,0,0,0,0,0,1,0,1,1
4143,contentieux,negative,0,1,0,1,0,1,1,0,1,-1
4144,contenir,positive,0,0,0,0,0,0,1,0,1,1
4145,contester,negative,0,0,0,1,0,0,1,0,1,-1
4146,contexte,positive,0,0,0,0,0,0,1,0,1,1
4147,contigu,positive,0,0,0,0,0,0,1,0,1,1
4148,contiguës,positive,0,0,0,0,0,0,1,0,1,1
4149,contiguïté,positive,0,0,0,0,0,0,1,0,1,1
4150,continence,positive,0,0,0,0,0,0,1,0,1,1
4151,continent,positive,0,0,0,0,0,0,1,0,1,1
4152,continental,positive,0,0,0,0,0,0,1,0,1,1
4153,contingence,negative,0,1,0,0,1,0,1,0,1,-1
4154,contingent,negative,0,0,0,0,0,0,1,0,1,-1
4155,continu,positive,0,0,0,0,0,0,1,0,1,1
4156,continuation,positive,0,0,0,0,0,0,1,0,1,1
4157,continuer,positive,0,0,0,0,0,0,1,0,1,1
4158,continuellement,positive,0,0,0,0,0,0,1,0,1,1
4159,continuité,positive,0,0,0,0,0,0,1,0,1,1
4160,contondant,negative,0,1,0,1,0,0,1,0,1,-1
4161,contour,positive,0,0,0,0,0,0,1,0,1,1
4162,contracter,positive,0,0,0,0,0,0,1,0,1,1
4163,contractile,positive,0,0,0,0,0,0,1,0,1,1
4164,contraction,positive,0,0,0,0,0,0,1,0,1,1
4165,contradiction,negative,0,0,0,1,0,0,1,0,1,-1
4166,contradictoire,negative,0,0,0,1,0,1,1,0,1,-1
4167,contrairement,negative,0,0,0,1,0,0,1,0,1,-1
4169,contraire,negative,0,1,1,1,0,0,1,0,1,-1
4170,contralto,positive,0,0,0,0,0,0,1,0,1,1
4171,contrariété,negative,0,0,0,1,0,1,1,0,1,-1
4172,contraster,negative,0,0,0,0,0,0,1,0,1,-1
4173,contravention,negative,0,0,0,1,0,0,1,0,1,-1
4174,contre,negative,0,0,0,1,0,0,1,0,1,-1
4178,contrebalancer,positive,0,0,0,0,0,0,1,0,1,1
4179,contrebande,negative,0,1,0,1,0,1,1,0,1,-1
4180,contredire,negative,0,0,0,1,0,0,1,0,1,-1
4181,contrefaçon,negative,0,0,0,1,0,1,1,0,1,-1
4182,contrefaire,positive,0,0,0,0,0,0,1,0,1,1
4183,contrefort,positive,0,0,0,0,0,0,1,0,1,1
4184,contrer,negative,0,0,0,1,1,0,1,0,1,-1
4185,contresens,negative,0,1,1,0,0,0,1,0,1,-1
4186,contribuer,positive,1,0,0,0,0,0,1,0,1,1
4187,contributeur,positive,0,0,0,0,0,0,1,0,1,1
4188,contrôler,positive,0,0,0,0,0,0,1,0,1,1
4189,contrôleur,positive,0,0,0,0,0,0,1,0,1,1
4190,controverse,negative,0,0,0,1,0,0,1,0,1,-1
4191,controverser,negative,0,0,0,1,0,1,1,0,1,-1
4192,contusion,negative,0,1,1,0,0,0,1,0,1,-1
4193,convaincant,positive,0,0,0,0,0,0,1,0,1,1
4194,convaincre,positive,0,0,0,0,0,0,1,0,1,1
4195,convalescence,positive,0,0,0,0,0,0,1,0,1,1
4196,convalescent,positive,0,0,0,0,0,0,1,0,1,1
4197,convection,positive,0,0,0,0,0,0,1,0,1,1
4198,convenable,positive,0,0,0,0,0,0,1,0,1,1
4199,convention,positive,0,0,0,0,0,0,1,0,1,1
4200,convenir,positive,0,0,0,0,0,0,1,0,1,1
4201,convergence,positive,0,0,0,0,0,0,1,0,1,1
4202,convergent,positive,0,0,0,0,0,0,1,0,1,1
4203,converger,positive,0,0,0,0,0,0,1,0,1,1
4204,converser,positive,0,0,0,0,0,0,1,0,1,1
4205,conversation,positive,0,0,0,0,0,0,1,0,1,1
4206,conversationnel,positive,0,0,0,0,0,0,1,0,1,1
4207,conversion,positive,0,0,0,0,0,0,1,0,1,1
4208,convertir,positive,0,0,0,0,0,0,1,0,1,1
4209,convertible,positive,0,0,0,0,0,0,1,0,1,1
4210,convexe,positive,0,0,0,0,0,0,1,0,1,1
4211,convexité,positive,0,0,0,0,0,0,1,0,1,1
4212,convier,positive,0,0,0,0,1,0,1,0,1,1
4213,convive,positive,0,0,0,0,0,0,1,0,1,1
4214,convivialité,positive,0,0,0,0,0,0,1,0,1,1
4215,convoi,positive,0,0,0,0,0,0,1,0,1,1
4216,convoiter,positive,0,0,0,0,0,0,1,0,1,1
4217,convoyer,positive,0,0,0,0,0,0,1,0,1,1
4218,cool,positive,1,0,0,0,0,0,1,0,1,1
4219,coopérant,positive,0,0,0,0,0,0,1,0,1,1
4220,coopératif,positive,0,0,0,0,0,0,1,0,1,1
4221,coopération,positive,0,0,0,0,0,0,1,0,1,1
4222,coopérative,positive,0,0,0,0,0,0,1,0,1,1
4223,coopérer,positive,0,0,0,0,0,0,1,0,1,1
4224,coordonner,positive,0,0,0,0,0,0,1,0,1,1
4225,copie,negative,0,0,0,1,0,1,1,0,1,-1
4226,copier,negative,0,0,0,0,0,0,1,0,1,-1
4227,copieux,negative,0,0,0,1,0,1,1,0,1,-1
4228,copyright,positive,0,0,0,0,0,0,1,0,1,1
4229,coq,negative,0,1,0,0,0,0,1,0,1,-1
4230,coque,positive,0,0,0,0,0,0,1,0,1,1
4231,coquelicot,positive,0,0,0,0,0,0,1,0,1,1
4232,coqueluche,negative,0,1,1,0,0,1,1,0,1,-1
4233,coquin,negative,0,1,0,1,1,1,1,0,1,-1
4234,cor,negative,0,1,0,0,0,0,1,0,1,-1
4235,corail,positive,0,0,0,0,0,0,1,0,1,1
4236,corbillard,negative,0,1,1,0,0,0,1,0,1,-1
4238,cordon,positive,0,0,0,0,0,0,1,0,1,1
4239,cordonnier,positive,0,0,0,0,0,0,1,0,1,1
4240,corne,negative,0,1,0,0,0,0,1,0,1,-1
4241,corner,positive,0,0,0,0,0,0,1,0,1,1
4242,corneille,negative,0,1,0,0,0,1,1,0,1,-1
4243,cornemuse,positive,0,0,0,0,0,0,1,0,1,1
4244,cornet,positive,0,0,0,0,0,0,1,0,1,1
4245,corniche,positive,0,0,0,0,0,0,1,0,1,1
4246,corollaire,positive,0,0,0,0,0,0,1,0,1,1
4247,coroner,positive,0,0,0,0,0,0,1,0,1,1
4248,corporation,positive,0,0,0,0,0,0,1,0,1,1
4250,corpulent,positive,0,0,0,0,0,0,1,0,1,1
4251,corpus,positive,0,0,0,0,0,0,1,0,1,1
4252,corral,positive,0,0,0,0,0,0,1,0,1,1
4253,correct,positive,0,0,0,0,0,0,1,0,1,1
4254,correctement,positive,0,0,0,0,0,0,1,0,1,1
4255,correcteur,positive,0,0,0,0,0,0,1,0,1,1
4256,correction,negative,0,1,1,1,0,0,1,0,1,-1
4257,corrélatif,positive,0,0,0,0,0,0,1,0,1,1
4258,corrélation,positive,0,0,0,0,0,0,1,0,1,1
4259,correspondance,positive,0,0,0,0,0,0,1,0,1,1
4260,correspondre,positive,0,0,0,0,0,0,1,0,1,1
4262,corridor,positive,0,0,0,0,0,0,1,0,1,1
4263,corroboration,positive,0,0,0,0,0,0,1,0,1,1
4264,corroborer,positive,0,0,0,0,0,0,1,0,1,1
4265,corrompre,negative,0,0,1,1,0,1,1,0,1,-1
4266,corrosif,negative,0,1,0,0,0,1,1,0,1,-1
4267,corrosion,negative,0,0,1,0,0,1,1,0,1,-1
4268,corrovsive,negative,0,1,0,0,0,1,1,0,1,-1
4269,corrupteur,negative,0,1,1,1,0,1,1,0,1,-1
4270,corruption,negative,0,0,0,1,0,1,1,0,1,-1
4271,corsage,positive,0,0,0,0,0,0,1,0,1,1
4272,cortège,positive,0,0,0,0,0,0,1,0,1,1
4273,cortex,positive,0,0,0,0,0,0,1,0,1,1
4274,cortical,positive,0,0,0,0,0,0,1,0,1,1
4275,corvée,negative,0,0,1,0,0,1,1,0,1,-1
4276,corvette,positive,0,0,0,0,0,0,1,0,1,1
4277,cosmétique,positive,0,0,0,0,0,0,1,0,1,1
4278,cosmique,positive,0,0,0,0,0,0,1,0,1,1
4279,cosmologie,positive,0,0,0,0,0,0,1,0,1,1
4280,cosmopolite,positive,0,0,0,0,0,0,1,0,1,1
4281,cosmos,positive,0,0,0,0,0,0,1,0,1,1
4282,cosse,positive,0,0,0,0,0,0,1,0,1,1
4283,costume,positive,0,0,0,0,0,0,1,0,1,1
4284,côtelette,negative,0,0,0,0,0,0,1,0,1,-1
4285,cotisation,positive,0,0,0,0,0,0,1,0,1,1
4286,coton,positive,0,0,0,0,0,0,1,0,1,1
4287,cotonneux,positive,0,0,0,0,0,0,1,0,1,1
4288,cottage,positive,0,0,0,0,0,0,1,0,1,1
4289,cou,positive,0,0,0,0,0,0,1,0,1,1
4292,coucher,negative,0,0,0,0,0,0,1,0,1,-1
4295,couchette,positive,0,0,0,0,0,0,1,0,1,1
4296,coucou,negative,0,0,0,0,0,1,1,0,1,-1
4297,coude,negative,0,0,0,1,0,0,1,0,1,-1
4298,coudre,positive,0,0,0,0,0,0,1,0,1,1
4299,couenne,negative,0,0,0,0,0,1,1,0,1,-1
4300,couette,positive,1,0,0,0,0,0,1,0,1,1
4301,couguar,negative,0,1,0,0,0,0,1,0,1,-1
4302,couinement,negative,0,1,1,0,1,0,1,0,1,-1
4303,couiner,negative,0,1,1,1,1,0,1,0,1,-1
4304,couler,negative,0,1,1,0,0,1,1,0,1,-1
4305,couleur,positive,0,0,0,0,0,0,1,0,1,1
4307,coulisser,negative,0,0,0,0,0,0,1,0,1,-1
4308,coulissant,negative,0,0,0,0,0,0,1,0,1,-1
4309,couloir,positive,0,0,0,0,0,0,1,0,1,1
4322,coupable,negative,0,1,1,1,0,1,1,0,1,-1
4326,couper,negative,0,1,0,1,0,0,1,0,1,-1
4330,couple,positive,0,0,0,0,0,0,1,0,1,1
4331,coupler,positive,0,0,0,0,0,0,1,0,1,1
4333,couplet,positive,0,0,0,0,0,0,1,0,1,1
4334,coupole,positive,0,0,0,0,0,0,1,0,1,1
4335,coupon,positive,0,0,0,0,0,0,1,0,1,1
4336,coup,negative,0,1,0,1,0,0,1,0,1,-1
4337,coupure,negative,0,1,1,1,0,1,1,0,1,-1
4338,couramment,positive,0,0,0,0,0,0,1,0,1,1
4340,courante,positive,0,0,0,0,0,0,1,0,1,1
4341,courant,positive,0,0,0,0,0,0,1,0,1,1
4342,courbatu,negative,0,0,1,0,0,0,1,0,1,-1
4343,courbaturer,negative,0,0,1,0,0,0,1,0,1,-1
4344,courir,positive,0,0,0,0,0,0,1,0,1,1
4346,couronnement,positive,0,0,0,0,1,0,1,0,1,1
4347,couronner,positive,0,0,0,0,0,0,1,0,1,1
4348,courriel,positive,0,0,0,0,0,0,1,0,1,1
4349,courroux,negative,0,1,0,1,0,0,1,0,1,-1
4352,course,positive,0,0,0,0,0,0,1,0,1,1
4354,coursier,positive,0,0,0,0,0,0,1,0,1,1
4355,court,negative,0,0,0,0,0,0,1,0,1,-1
4356,courtage,positive,0,0,0,0,0,0,1,0,1,1
4357,courtiser,positive,0,0,0,0,0,0,1,0,1,1
4358,courtois,positive,0,0,0,0,0,0,1,0,1,1
4359,courtoisie,positive,1,0,0,0,0,0,1,0,1,1
4360,coussin,positive,0,0,0,0,0,0,1,0,1,1
4361,coût,negative,0,0,0,0,0,0,1,0,1,-1
4362,couteau,negative,0,1,0,1,0,0,1,0,1,-1
4363,coûter,negative,0,0,0,0,0,0,1,0,1,-1
4364,coûteux,negative,0,0,1,0,0,0,1,0,1,-1
4365,coutume,positive,0,0,0,0,0,0,1,0,1,1
4366,couture,positive,0,0,0,0,0,0,1,0,1,1
4367,couturière,positive,0,0,0,0,0,0,1,0,1,1
4368,couver,positive,0,0,0,0,0,0,1,0,1,1
4369,couvent,positive,0,0,0,0,0,0,1,0,1,1
4370,couvercle,positive,0,0,0,0,0,0,1,0,1,1
4371,couvrir,positive,0,0,0,0,0,0,1,0,1,1
4372,couvrante,positive,0,0,0,0,0,0,1,0,1,1
4373,couvrant,positive,0,0,0,0,0,0,1,0,1,1
4377,coyote,negative,0,1,0,0,0,0,1,0,1,-1
4378,crabe,negative,0,1,0,0,0,1,1,0,1,-1
4379,cracher,negative,0,0,0,0,0,1,1,0,1,-1
4380,crachin,negative,0,0,1,0,0,1,1,0,1,-1
4381,cracker,positive,0,0,0,0,0,0,1,0,1,1
4382,craie,positive,0,0,0,0,0,0,1,0,1,1
4383,craindre,negative,0,1,0,0,0,0,1,0,1,-1
4384,craintivement,negative,0,1,1,0,1,0,1,0,1,-1
4385,cramoisir,negative,0,0,0,0,0,1,1,0,1,-1
4386,crampe,negative,0,1,1,1,1,0,1,0,1,-1
4387,cranter,positive,0,0,0,0,0,0,1,0,1,1
4388,crapaud,negative,0,0,0,0,0,1,1,0,1,-1
4389,crapule,negative,0,1,0,1,0,1,1,0,1,-1
4390,craquement,negative,0,1,0,1,0,0,1,0,1,-1
4391,craquer,negative,0,1,0,1,1,0,1,0,1,-1
4392,crash,negative,0,1,1,0,1,0,1,0,1,-1
4393,crasse,negative,0,0,0,0,0,1,1,0,1,-1
4394,cratère,negative,0,1,0,0,0,0,1,0,1,-1
4395,cravate,positive,0,0,0,0,0,0,1,0,1,1
4396,crayon,positive,0,0,0,0,0,0,1,0,1,1
4398,crayonner,positive,0,0,0,0,0,0,1,0,1,1
4402,créatif,positive,1,0,0,0,0,0,1,0,1,1
4403,création,positive,0,0,0,0,0,0,1,0,1,1
4404,créature,negative,0,1,0,0,0,1,1,0,1,-1
4405,crèche,positive,0,0,0,0,0,0,1,0,1,1
4406,crédibilité,positive,0,0,0,0,0,0,1,0,1,1
4407,crédible,positive,0,0,0,0,0,0,1,0,1,1
4408,crédit,positive,0,0,0,0,0,0,1,0,1,1
4409,créditer,positive,0,0,0,0,0,0,1,0,1,1
4410,créditeur,positive,0,0,0,0,0,0,1,0,1,1
4411,credo,positive,0,0,0,0,0,0,1,0,1,1
4412,crédule,negative,0,0,1,0,0,0,1,0,1,-1
4413,créer,positive,1,0,0,0,0,0,1,0,1,1
4414,crémaillère,positive,0,0,1,0,0,0,1,0,1,1
4415,crémation,negative,0,0,1,0,0,0,1,0,1,-1
4416,crème,positive,0,0,0,0,1,0,1,0,1,1
4417,crémerie,positive,0,0,0,0,0,0,1,0,1,1
4418,crémier,positive,0,0,0,0,0,0,1,0,1,1
4419,créneau,positive,0,0,0,0,0,0,1,0,1,1
4420,créole,positive,0,0,0,0,0,0,1,0,1,1
4421,crêpe,positive,0,0,0,0,0,0,1,0,1,1
4422,crêper,positive,0,0,0,0,0,0,1,0,1,1
4423,crépitement,negative,0,1,0,1,1,0,1,0,1,-1
4424,crépiter,negative,0,1,0,0,0,0,1,0,1,-1
4425,crescendo,positive,0,0,0,0,1,0,1,0,1,1
4426,crête,negative,0,0,0,0,0,0,1,0,1,-1
4427,creuser,negative,0,0,0,0,0,0,1,0,1,-1
4428,crevaison,negative,0,1,1,0,1,0,1,0,1,-1
4429,crever,negative,0,1,1,0,1,0,1,0,1,-1
4430,crevette,negative,0,0,0,0,0,0,1,0,1,-1
4432,crier,negative,0,1,1,1,0,1,1,0,1,-1
4433,criard,negative,0,0,0,0,1,1,1,0,1,-1
4434,cribler,negative,0,1,1,0,0,0,1,0,1,-1
4436,cric,positive,0,0,0,0,0,0,1,0,1,1
4437,cricket,positive,0,0,0,0,0,0,1,0,1,1
4439,crime,negative,0,1,1,1,0,0,1,0,1,-1
4440,criminalité,negative,0,1,0,1,0,1,1,0,1,-1
4441,crinière,positive,0,0,0,0,0,0,1,0,1,1
